timestamp,value,prediction_training,label,prediction_0,prediction_1,prediction_2,prediction_3,prediction_4
2014-02-14 14:27:00,2.296,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 14:32:00,2.144,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 14:37:00,2.274,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 14:42:00,2.066,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 14:47:00,2.35,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 14:52:00,2.136,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 14:57:00,2.366,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 15:02:00,2.252,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 15:07:00,2.4,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 15:12:00,2.18,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 15:17:00,2.352,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 15:22:00,3.4339999999999997,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 15:27:00,2.43,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 15:32:00,2.0340000000000003,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 15:37:00,2.296,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 15:42:00,2.052,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 15:47:00,2.314,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 15:52:00,2.07,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 15:57:00,2.4,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 16:02:00,2.07,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 16:07:00,3.588,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 16:12:00,2.1919999999999997,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 16:17:00,2.3,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 16:22:00,2.134,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 16:27:00,2.2840000000000003,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 16:32:00,2.12,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 16:37:00,2.35,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-02-14 16:42:00,2.166,1.0,0,1.0,1.0,1.0,1.0,1.0
