timestamp,value,prediction_training,label,prediction_0,prediction_1,prediction_2,prediction_3,prediction_4
2014-04-10 00:04:00,94.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-04-10 00:09:00,56.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-04-10 00:14:00,187.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-04-10 00:19:00,95.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-04-10 00:24:00,51.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-04-10 00:29:00,10.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-04-10 00:34:00,49.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-04-10 00:39:00,79.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-04-10 00:44:00,24.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-04-10 00:49:00,73.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-04-10 00:54:00,45.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-04-10 00:59:00,9.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-04-10 01:04:00,33.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-04-10 01:09:00,14.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-04-10 01:14:00,57.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-04-10 01:19:00,139.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-04-10 01:24:00,21.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-04-10 01:29:00,47.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-04-10 01:34:00,124.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-04-10 01:39:00,34.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-04-10 01:44:00,73.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-04-10 01:49:00,6.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-04-10 01:54:00,115.0,1.0,0,1.0,1.0,1.0,1.0,1.0
