timestamp,value,prediction_training,prediction,label
2015-07-28 11:56:00,248.0,1.0,1.0,0
2015-07-28 12:06:00,178.0,1.0,1.0,0
2015-07-28 12:25:00,155.0,1.0,1.0,0
2015-07-28 13:56:00,121.0,1.0,1.0,0
2015-07-28 14:06:00,103.0,1.0,1.0,0
2015-07-28 14:16:00,96.0,1.0,1.0,0
2015-07-28 17:23:00,170.0,1.0,1.0,0
2015-07-28 22:03:00,168.0,1.0,1.0,0
2015-07-28 22:13:00,177.0,1.0,1.0,0
2015-07-28 22:22:00,211.0,1.0,1.0,0
2015-07-28 22:33:00,258.0,1.0,1.0,0
2015-07-28 22:43:00,191.0,1.0,1.0,0
2015-07-29 06:49:00,4416.0,1.0,1.0,0
2015-07-29 07:23:00,200.0,1.0,1.0,0
2015-07-29 07:53:00,210.0,1.0,1.0,0
2015-07-29 08:13:00,197.0,1.0,1.0,0
2015-07-29 08:23:00,238.0,1.0,1.0,0
2015-07-29 08:51:00,264.0,1.0,1.0,0
2015-07-29 09:03:00,263.0,1.0,1.0,0
2015-07-29 09:13:00,237.0,1.0,1.0,0
2015-07-29 09:43:00,218.0,1.0,1.0,0
2015-07-29 10:03:00,218.0,1.0,1.0,0
2015-07-29 10:13:00,286.0,1.0,1.0,0
2015-07-29 10:17:00,287.0,1.0,1.0,0
2015-07-30 08:58:00,312.0,1.0,1.0,0
2015-07-30 09:07:00,296.0,1.0,1.0,0
2015-07-30 09:18:00,213.0,1.0,1.0,0
2015-07-30 09:28:00,189.0,1.0,1.0,0
2015-07-30 09:37:00,174.0,1.0,1.0,0
2015-07-30 09:48:00,210.0,1.0,1.0,0
2015-07-30 09:57:00,229.0,1.0,1.0,0
2015-07-30 10:18:00,226.0,1.0,1.0,0
2015-07-30 11:07:00,348.0,1.0,1.0,0
2015-07-30 12:35:00,58.0,1.0,1.0,0
2015-07-30 13:14:00,118.0,1.0,1.0,0
2015-07-30 13:38:00,121.0,1.0,1.0,0
2015-07-30 14:14:00,530.0,1.0,1.0,0
2015-07-30 14:38:00,185.0,1.0,1.0,0
2015-07-30 14:48:00,189.0,1.0,1.0,0
2015-07-30 14:52:00,221.0,1.0,1.0,0
2015-07-30 15:08:00,392.0,1.0,1.0,0
2015-07-30 15:18:00,418.0,1.0,1.0,0
2015-07-30 15:27:00,603.0,1.0,1.0,0
2015-07-30 15:37:00,705.0,1.0,1.0,0
2015-07-30 15:48:00,798.0,1.0,1.0,0
2015-07-30 15:58:00,729.0,1.0,1.0,0
2015-07-30 16:08:00,863.0,1.0,1.0,0
2015-07-30 16:34:00,916.0,1.0,1.0,0
2015-07-30 16:55:00,652.0,1.0,1.0,0
2015-07-30 17:26:00,881.0,1.0,1.0,0
2015-07-30 18:07:00,383.0,1.0,1.0,0
2015-07-30 19:00:00,393.0,1.0,1.0,0
2015-07-30 20:48:00,29.0,1.0,1.0,0
2015-07-30 21:39:00,69.0,1.0,1.0,0
2015-07-30 21:41:00,99.0,1.0,1.0,0
2015-07-30 21:59:00,73.0,1.0,1.0,0
2015-07-30 22:01:00,106.0,1.0,1.0,0
2015-07-30 22:59:00,159.0,1.0,1.0,0
2015-07-30 23:48:00,110.0,1.0,1.0,0
2015-07-31 06:07:00,96.0,1.0,1.0,0
2015-07-31 08:59:00,611.0,1.0,1.0,0
2015-07-31 09:09:00,1144.0,1.0,1.0,0
2015-07-31 09:19:00,1321.0,1.0,1.0,0
2015-07-31 09:28:00,1510.0,1.0,1.0,0
2015-07-31 09:39:00,1623.0,1.0,1.0,0
2015-07-31 09:49:00,1932.0,1.0,1.0,0
2015-07-31 09:59:00,2051.0,1.0,1.0,0
2015-07-31 10:09:00,1978.0,1.0,1.0,0
2015-07-31 10:19:00,2942.0,1.0,1.0,0
2015-07-31 10:29:00,3036.0,1.0,1.0,0
2015-07-31 10:39:00,3182.0,1.0,1.0,0
2015-07-31 10:49:00,2869.0,1.0,1.0,0
2015-07-31 10:59:00,3058.0,1.0,1.0,0
2015-07-31 11:09:00,4290.0,1.0,1.0,0
2015-07-31 11:29:00,3922.0,1.0,1.0,0
2015-07-31 11:39:00,4295.0,1.0,1.0,0
2015-07-31 11:59:00,4757.0,1.0,1.0,0
2015-07-31 12:09:00,5161.0,1.0,1.0,0
2015-07-31 12:29:00,5241.0,1.0,1.0,0
2015-07-31 12:33:00,5578.0,1.0,1.0,0
2015-07-31 16:39:00,277.0,1.0,1.0,0
2015-07-31 16:49:00,217.0,1.0,1.0,0
2015-07-31 16:59:00,226.0,1.0,1.0,0
2015-07-31 17:08:00,308.0,1.0,1.0,0
2015-07-31 17:18:00,349.0,1.0,1.0,0
2015-07-31 17:41:00,230.0,1.0,1.0,0
2015-07-31 17:48:00,224.0,1.0,1.0,0
2015-07-31 18:01:00,261.0,1.0,1.0,0
2015-07-31 23:50:00,182.0,1.0,1.0,0
2015-08-01 19:09:00,162.0,1.0,1.0,0
2015-08-01 19:59:00,162.0,1.0,1.0,0
2015-08-01 20:18:00,192.0,1.0,1.0,0
2015-08-01 22:33:00,190.0,1.0,1.0,0
2015-08-01 22:45:00,201.0,1.0,1.0,0
2015-08-01 23:43:00,301.0,1.0,1.0,0
2015-08-02 05:55:00,114.0,1.0,1.0,0
2015-08-02 06:15:00,122.0,1.0,1.0,0
2015-08-02 06:35:00,111.0,1.0,1.0,0
2015-08-02 09:44:00,157.0,1.0,1.0,0
2015-08-02 10:05:00,92.0,1.0,1.0,0
2015-08-02 14:46:00,147.0,1.0,1.0,0
2015-08-02 15:26:00,154.0,1.0,1.0,0
2015-08-02 16:26:00,144.0,1.0,1.0,0
2015-08-02 17:05:00,214.0,1.0,1.0,0
2015-08-02 18:46:00,147.0,1.0,1.0,0
2015-08-02 19:16:00,189.0,1.0,1.0,0
2015-08-02 19:24:00,186.0,1.0,1.0,0
2015-08-02 19:56:00,141.0,1.0,1.0,0
2015-08-02 20:56:00,186.0,1.0,1.0,0
2015-08-02 22:46:00,228.0,1.0,1.0,0
2015-08-02 23:06:00,268.0,1.0,1.0,0
2015-08-02 23:16:00,285.0,1.0,1.0,0
2015-08-02 23:26:00,320.0,1.0,1.0,0
2015-08-02 23:45:00,436.0,1.0,1.0,0
2015-08-02 23:56:00,353.0,1.0,1.0,0
2015-08-03 00:04:00,431.0,1.0,1.0,0
2015-08-03 07:36:00,188.0,1.0,1.0,0
2015-08-03 07:46:00,203.0,1.0,1.0,0
2015-08-03 07:55:00,202.0,1.0,1.0,0
2015-08-03 08:05:00,240.0,1.0,1.0,0
2015-08-03 08:16:00,293.0,1.0,1.0,0
2015-08-03 08:26:00,324.0,1.0,1.0,0
2015-08-03 08:36:00,386.0,1.0,1.0,0
2015-08-03 08:46:00,414.0,1.0,1.0,0
2015-08-03 08:53:00,374.0,1.0,1.0,0
2015-08-03 09:06:00,317.0,1.0,1.0,0
2015-08-03 10:46:00,291.0,1.0,1.0,0
2015-08-03 10:56:00,316.0,1.0,1.0,0
2015-08-03 11:15:00,317.0,1.0,1.0,0
2015-08-03 11:46:00,237.0,1.0,1.0,0
2015-08-03 11:56:00,216.0,1.0,1.0,0
2015-08-03 13:06:00,166.0,1.0,1.0,0
2015-08-03 14:06:00,168.0,1.0,1.0,0
2015-08-03 14:16:00,142.0,1.0,1.0,0
2015-08-03 15:56:00,72.0,1.0,1.0,0
2015-08-03 16:27:00,390.0,1.0,1.0,0
2015-08-03 16:37:00,315.0,1.0,1.0,0
2015-08-03 16:57:00,334.0,1.0,1.0,0
2015-08-03 17:16:00,210.0,1.0,1.0,0
2015-08-03 18:37:00,148.0,1.0,1.0,0
2015-08-04 03:27:00,915.0,1.0,1.0,0
2015-08-04 03:37:00,922.0,1.0,1.0,0
2015-08-04 03:47:00,912.0,1.0,1.0,0
2015-08-04 03:51:00,980.0,1.0,1.0,0
2015-08-04 07:55:00,190.0,1.0,1.0,0
2015-08-04 08:07:00,208.0,1.0,1.0,0
2015-08-04 08:15:00,188.0,1.0,1.0,0
2015-08-04 08:25:00,212.0,1.0,1.0,0
2015-08-04 08:34:00,297.0,1.0,1.0,0
2015-08-04 08:47:00,322.0,1.0,1.0,0
2015-08-04 08:57:00,359.0,1.0,1.0,0
2015-08-04 09:07:00,360.0,1.0,1.0,0
2015-08-04 09:27:00,307.0,1.0,1.0,0
2015-08-04 09:46:00,204.0,1.0,1.0,0
2015-08-04 10:07:00,258.0,1.0,1.0,0
2015-08-04 10:17:00,239.0,1.0,1.0,0
2015-08-04 10:27:00,219.0,1.0,1.0,0
2015-08-04 11:07:00,788.0,1.0,1.0,0
2015-08-04 11:17:00,1147.0,1.0,1.0,0
2015-08-04 11:33:00,1328.0,1.0,1.0,0
2015-08-04 11:43:00,330.0,1.0,1.0,0
2015-08-04 11:53:00,249.0,1.0,1.0,0
2015-08-04 12:13:00,521.0,1.0,1.0,0
2015-08-04 12:22:00,549.0,1.0,1.0,0
2015-08-04 12:33:00,631.0,1.0,1.0,0
2015-08-04 15:23:00,141.0,1.0,1.0,0
2015-08-04 16:02:00,146.0,1.0,1.0,0
2015-08-04 16:13:00,153.0,1.0,1.0,0
2015-08-04 16:23:00,171.0,1.0,1.0,0
2015-08-04 16:33:00,363.0,1.0,1.0,0
2015-08-04 16:43:00,147.0,1.0,1.0,0
2015-08-04 16:53:00,191.0,1.0,1.0,0
2015-08-04 17:03:00,188.0,1.0,1.0,0
2015-08-04 17:12:00,195.0,1.0,1.0,0
2015-08-04 17:23:00,178.0,1.0,1.0,0
2015-08-04 17:33:00,352.0,1.0,1.0,0
2015-08-04 17:43:00,146.0,1.0,1.0,0
