timestamp,value,prediction_training,prediction,label
2014-02-14 20:40:00,6.058,1.0,0.0,0
2014-02-14 20:45:00,5.824,1.0,0.0,0
2014-02-14 20:50:00,6.04,1.0,0.0,0
2014-02-14 20:55:00,6.022,1.0,0.0,0
2014-02-14 21:00:00,5.85,1.0,0.0,0
2014-02-14 21:05:00,6.0360000000000005,1.0,0.0,0
2014-02-14 21:10:00,6.056,1.0,0.0,0
2014-02-14 21:15:00,5.622000000000001,1.0,0.0,0
2014-02-14 21:20:00,7.266,1.0,0.0,0
2014-02-14 21:25:00,6.074,1.0,0.0,0
2014-02-14 21:30:00,6.024,1.0,0.0,0
2014-02-14 21:35:00,5.862,1.0,0.0,0
2014-02-14 21:40:00,6.44,1.0,0.0,0
2014-02-14 21:45:00,6.0520000000000005,1.0,0.0,0
2014-02-14 21:50:00,6.246,1.0,0.0,0
2014-02-14 21:55:00,6.2860000000000005,1.0,0.0,0
2014-02-14 22:00:00,6.0520000000000005,1.0,0.0,0
2014-02-14 22:05:00,6.013999999999999,1.0,0.0,0
2014-02-14 22:10:00,6.257999999999999,1.0,0.0,0
2014-02-14 22:15:00,5.837999999999999,1.0,0.0,0
2014-02-14 22:20:00,6.2379999999999995,1.0,0.0,0
2014-02-14 22:25:00,6.072,1.0,0.0,0
2014-02-14 22:30:00,6.85,1.0,0.0,0
2014-02-14 22:35:00,6.476,1.0,0.0,0
2014-02-14 22:40:00,6.257999999999999,1.0,0.0,0
2014-02-14 22:45:00,6.48,1.0,0.0,0
2014-02-14 22:50:00,5.398,1.0,0.0,0
2014-02-14 22:55:00,6.044,1.0,0.0,0
2014-02-14 23:00:00,6.082000000000001,1.0,0.0,0
2014-02-14 23:05:00,5.834,1.0,0.0,0
2014-02-14 23:10:00,6.63,1.0,0.0,0
2014-02-14 23:15:00,6.6979999999999995,1.0,0.0,0
2014-02-14 23:20:00,6.004,1.0,0.0,0
2014-02-14 23:25:00,5.654,1.0,0.0,0
2014-02-14 23:30:00,6.266,1.0,0.0,0
2014-02-14 23:35:00,5.62,1.0,0.0,0
2014-02-14 23:40:00,6.247999999999999,1.0,0.0,0
2014-02-14 23:45:00,5.62,1.0,0.0,0
2014-02-14 23:50:00,6.028,1.0,0.0,0
2014-02-14 23:55:00,5.946000000000001,1.0,0.0,0
2014-02-15 00:00:00,6.232,1.0,0.0,0
2014-02-15 00:05:00,5.81,1.0,0.0,0
2014-02-15 00:10:00,6.297999999999999,1.0,0.0,0
2014-02-15 00:15:00,7.09,1.0,0.0,0
2014-02-15 00:20:00,6.666,1.0,0.0,0
2014-02-15 00:25:00,6.046,1.0,0.0,0
2014-02-15 00:30:00,6.226,1.0,0.0,0
2014-02-15 00:35:00,5.862,1.0,0.0,0
2014-02-15 00:40:00,6.263999999999999,1.0,0.0,0
2014-02-15 00:45:00,5.816,1.0,0.0,0
2014-02-15 00:50:00,6.062,1.0,0.0,0
2014-02-15 00:55:00,6.068,1.0,0.0,0
2014-02-15 01:00:00,6.044,1.0,0.0,0
2014-02-15 01:05:00,5.827999999999999,1.0,0.0,0
2014-02-15 01:10:00,7.8839999999999995,1.0,0.0,0
2014-02-15 01:15:00,6.077999999999999,1.0,0.0,0
2014-02-15 01:20:00,6.252000000000001,1.0,0.0,0
2014-02-15 01:25:00,5.834,1.0,0.0,0
2014-02-15 01:30:00,5.832000000000001,1.0,0.0,0
2014-02-15 01:35:00,6.03,1.0,0.0,0
2014-02-15 01:40:00,6.224,1.0,0.0,0
2014-02-15 01:45:00,5.862,1.0,0.0,0
2014-02-15 01:50:00,6.232,1.0,0.0,0
2014-02-15 01:55:00,6.247999999999999,1.0,0.0,0
2014-02-15 02:00:00,6.266,1.0,0.0,0
2014-02-15 02:05:00,7.334,1.0,0.0,0
2014-02-15 02:10:00,6.6739999999999995,1.0,0.0,0
2014-02-15 02:15:00,6.0360000000000005,1.0,0.0,0
2014-02-15 02:20:00,6.2379999999999995,1.0,0.0,0
2014-02-15 02:25:00,6.047999999999999,1.0,0.0,0
2014-02-15 02:30:00,6.09,1.0,0.0,0
2014-02-15 02:35:00,5.816,1.0,0.0,0
2014-02-15 02:40:00,6.2860000000000005,1.0,0.0,0
2014-02-15 02:45:00,5.834,1.0,0.0,0
2014-02-15 02:50:00,6.04,1.0,0.0,0
2014-02-15 02:55:00,6.0360000000000005,1.0,0.0,0
2014-02-15 03:00:00,6.236000000000001,1.0,0.0,0
2014-02-15 03:05:00,5.834,1.0,0.0,0
2014-02-15 03:10:00,6.03,1.0,0.0,0
2014-02-15 03:15:00,5.848,1.0,0.0,0
2014-02-15 03:20:00,6.037999999999999,1.0,0.0,0
2014-02-15 03:25:00,7.114,1.0,0.0,0
2014-02-15 03:30:00,6.86,1.0,0.0,0
2014-02-15 03:35:00,5.8420000000000005,1.0,0.0,0
2014-02-15 03:40:00,6.2620000000000005,1.0,0.0,0
2014-02-15 03:45:00,6.06,1.0,0.0,0
2014-02-15 03:50:00,6.236000000000001,1.0,0.0,0
2014-02-15 03:55:00,6.282,1.0,0.0,0
2014-02-15 04:00:00,6.438,1.0,0.0,0
2014-02-15 04:05:00,6.04,1.0,0.0,0
2014-02-15 04:10:00,6.2,1.0,0.0,0
2014-02-15 04:15:00,6.07,1.0,0.0,0
2014-02-15 04:20:00,6.044,1.0,0.0,0
2014-02-15 04:25:00,6.046,1.0,0.0,0
2014-02-15 04:30:00,6.024,1.0,0.0,0
2014-02-15 04:35:00,5.862,1.0,0.0,0
2014-02-15 04:40:00,6.044,1.0,0.0,0
2014-02-15 04:45:00,6.05,1.0,0.0,0
2014-02-15 04:50:00,6.044,1.0,0.0,0
2014-02-15 04:55:00,6.018,1.0,0.0,0
2014-02-15 05:00:00,5.867999999999999,1.0,0.0,0
2014-02-15 05:05:00,6.04,1.0,0.0,0
2014-02-15 05:10:00,6.257999999999999,1.0,0.0,0
2014-02-15 05:15:00,5.837999999999999,1.0,0.0,0
2014-02-15 05:20:00,5.827999999999999,1.0,0.0,0
2014-02-15 05:25:00,6.022,1.0,0.0,0
2014-02-15 05:30:00,6.087999999999999,1.0,0.0,0
2014-02-15 05:35:00,5.834,1.0,0.0,0
2014-02-15 05:40:00,5.837999999999999,1.0,0.0,0
2014-02-15 05:45:00,6.046,1.0,0.0,0
2014-02-15 05:50:00,6.667999999999999,1.0,0.0,0
2014-02-15 05:55:00,6.234,1.0,0.0,0
2014-02-15 06:00:00,5.87,1.0,0.0,0
2014-02-15 06:05:00,6.028,1.0,0.0,0
2014-02-15 06:10:00,6.058,1.0,0.0,0
2014-02-15 06:15:00,6.042000000000001,1.0,0.0,0
2014-02-15 06:20:00,6.26,1.0,0.0,0
2014-02-15 06:25:00,6.024,1.0,0.0,0
2014-02-15 06:30:00,6.266,1.0,0.0,0
2014-02-15 06:35:00,6.224,1.0,0.0,0
2014-02-15 06:40:00,6.074,1.0,0.0,0
2014-02-15 06:45:00,6.04,1.0,0.0,0
2014-02-15 06:50:00,6.252000000000001,1.0,0.0,0
2014-02-15 06:55:00,6.25,1.0,0.0,0
2014-02-15 07:00:00,6.04,1.0,0.0,0
2014-02-15 07:05:00,6.04,1.0,0.0,0
2014-02-15 07:10:00,6.25,1.0,0.0,0
2014-02-15 07:15:00,6.04,1.0,0.0,0
2014-02-15 07:20:00,6.257999999999999,1.0,0.0,0
2014-02-15 07:25:00,6.042000000000001,1.0,0.0,0
2014-02-15 07:30:00,6.044,1.0,0.0,0
2014-02-15 07:35:00,5.816,1.0,0.0,0
2014-02-15 07:40:00,6.284,1.0,0.0,0
2014-02-15 07:45:00,5.602,1.0,0.0,0
2014-02-15 07:50:00,6.266,1.0,0.0,0
2014-02-15 07:55:00,6.86,1.0,0.0,0
2014-02-15 08:00:00,5.803999999999999,1.0,0.0,0
2014-02-15 08:05:00,6.436,1.0,0.0,0
2014-02-15 08:10:00,6.65,1.0,0.0,0
2014-02-15 08:15:00,5.228,1.0,0.0,0
2014-02-15 08:20:00,5.846,1.0,0.0,0
2014-02-15 08:25:00,6.042000000000001,1.0,0.0,0
2014-02-15 08:30:00,6.047999999999999,1.0,0.0,0
2014-02-15 08:35:00,5.63,1.0,0.0,0
2014-02-15 08:40:00,6.446000000000001,1.0,0.0,0
2014-02-15 08:45:00,5.86,1.0,0.0,0
2014-02-15 08:50:00,6.252000000000001,1.0,0.0,0
2014-02-15 08:55:00,6.23,1.0,0.0,0
2014-02-15 09:00:00,6.077999999999999,1.0,0.0,0
2014-02-15 09:05:00,6.252000000000001,1.0,0.0,0
2014-02-15 09:10:00,6.232,1.0,0.0,0
2014-02-15 09:15:00,6.44,1.0,0.0,0
2014-02-15 09:20:00,6.058,1.0,0.0,0
2014-02-15 09:25:00,6.247999999999999,1.0,0.0,0
2014-02-15 09:30:00,6.047999999999999,1.0,0.0,0
2014-02-15 09:35:00,6.046,1.0,0.0,0
2014-02-15 09:40:00,6.228,1.0,0.0,0
2014-02-15 09:45:00,6.068,1.0,0.0,0
2014-02-15 09:50:00,6.058,1.0,0.0,0
2014-02-15 09:55:00,6.042000000000001,1.0,0.0,0
2014-02-15 10:00:00,6.2379999999999995,1.0,0.0,0
2014-02-15 10:05:00,5.648,1.0,0.0,0
2014-02-15 10:10:00,6.85,1.0,0.0,0
2014-02-15 10:15:00,5.81,1.0,0.0,0
2014-02-15 10:20:00,6.058,1.0,0.0,0
2014-02-15 10:25:00,6.06,1.0,0.0,0
2014-02-15 10:30:00,6.047999999999999,1.0,0.0,0
2014-02-15 10:35:00,5.827999999999999,1.0,0.0,0
2014-02-15 10:40:00,5.8420000000000005,1.0,0.0,0
2014-02-15 10:45:00,6.222,1.0,0.0,0
2014-02-15 10:50:00,6.053999999999999,1.0,0.0,0
2014-02-15 10:55:00,6.46,1.0,0.0,0
2014-02-15 11:00:00,6.228,1.0,0.0,0
2014-02-15 11:05:00,6.046,1.0,0.0,0
2014-02-15 11:10:00,7.106,1.0,0.0,0
2014-02-15 11:15:00,6.068,1.0,0.0,0
2014-02-15 11:20:00,6.644,1.0,0.0,0
2014-02-15 11:25:00,6.454,1.0,0.0,0
2014-02-15 11:30:00,6.478,1.0,0.0,0
2014-02-15 11:35:00,6.25,1.0,0.0,0
2014-02-15 11:40:00,6.644,1.0,0.0,0
2014-02-15 11:45:00,6.252000000000001,1.0,0.0,0
2014-02-15 11:50:00,6.482,1.0,0.0,0
2014-02-15 11:55:00,6.2620000000000005,1.0,0.0,0
2014-02-15 12:00:00,6.416,1.0,0.0,0
2014-02-15 12:05:00,6.064,1.0,0.0,0
2014-02-15 12:10:00,6.44,1.0,0.0,0
2014-02-15 12:15:00,6.252000000000001,1.0,0.0,0
2014-02-15 12:20:00,6.444,1.0,0.0,0
2014-02-15 12:25:00,6.457999999999999,1.0,0.0,0
2014-02-15 12:30:00,7.062,1.0,0.0,0
2014-02-15 12:35:00,6.224,1.0,0.0,0
2014-02-15 12:40:00,6.666,1.0,0.0,0
2014-02-15 12:45:00,6.282,1.0,0.0,0
2014-02-15 12:50:00,6.416,1.0,0.0,0
2014-02-15 12:55:00,6.478,1.0,0.0,0
2014-02-15 13:00:00,6.644,1.0,0.0,0
2014-02-15 13:05:00,6.25,1.0,0.0,0
2014-02-15 13:10:00,6.45,1.0,0.0,0
2014-02-15 13:15:00,6.263999999999999,1.0,0.0,0
2014-02-15 13:20:00,7.27,1.0,0.0,0
2014-02-15 13:25:00,6.04,1.0,0.0,0
2014-02-15 13:30:00,6.46,1.0,0.0,0
2014-02-15 13:35:00,6.454,1.0,0.0,0
2014-02-15 13:40:00,6.452000000000001,1.0,0.0,0
2014-02-15 13:45:00,6.222,1.0,0.0,0
2014-02-15 13:50:00,6.26,1.0,0.0,0
2014-02-15 13:55:00,6.49,1.0,0.0,0
2014-02-15 14:00:00,6.472,1.0,0.0,0
2014-02-15 14:05:00,6.462000000000001,1.0,0.0,0
2014-02-15 14:10:00,6.888,1.0,0.0,0
2014-02-15 14:15:00,6.23,1.0,0.0,0
2014-02-15 14:20:00,6.912000000000001,1.0,0.0,0
2014-02-15 14:25:00,5.832000000000001,1.0,0.0,0
2014-02-15 14:30:00,6.042000000000001,1.0,0.0,0
2014-02-15 14:35:00,6.432,1.0,0.0,0
2014-02-15 14:40:00,6.478,1.0,0.0,0
2014-02-15 14:45:00,6.272,1.0,0.0,0
2014-02-15 14:50:00,6.232,1.0,0.0,0
2014-02-15 14:55:00,6.688,1.0,0.0,0
2014-02-15 15:00:00,6.446000000000001,1.0,0.0,0
2014-02-15 15:05:00,6.468,1.0,0.0,0
2014-02-15 15:10:00,6.48,1.0,0.0,0
2014-02-15 15:15:00,6.042000000000001,1.0,0.0,0
2014-02-15 15:20:00,7.056,1.0,0.0,0
2014-02-15 15:25:00,6.47,1.0,0.0,0
2014-02-15 15:30:00,6.2860000000000005,1.0,0.0,0
2014-02-15 15:35:00,6.034,1.0,0.0,0
2014-02-15 15:40:00,6.472,1.0,0.0,0
2014-02-15 15:45:00,6.042000000000001,1.0,0.0,0
2014-02-15 15:50:00,6.247999999999999,1.0,0.0,0
2014-02-15 15:55:00,6.254,1.0,0.0,0
2014-02-15 16:00:00,6.426,1.0,0.0,0
2014-02-15 16:05:00,5.834,1.0,0.0,0
2014-02-15 16:10:00,6.472,1.0,0.0,0
2014-02-15 16:15:00,5.816,1.0,0.0,0
2014-02-15 16:20:00,6.27,1.0,0.0,0
2014-02-15 16:25:00,6.256,1.0,0.0,0
2014-02-15 16:30:00,6.85,1.0,0.0,0
2014-02-15 16:35:00,6.282,1.0,0.0,0
2014-02-15 16:40:00,6.247999999999999,1.0,0.0,0
2014-02-15 16:45:00,6.0360000000000005,1.0,0.0,0
2014-02-15 16:50:00,6.016,1.0,0.0,0
2014-02-15 16:55:00,6.07,1.0,0.0,0
2014-02-15 17:00:00,6.25,1.0,0.0,0
2014-02-15 17:05:00,6.042000000000001,1.0,0.0,0
2014-02-15 17:10:00,6.442,1.0,0.0,0
2014-02-15 17:15:00,6.706,1.0,0.0,0
2014-02-15 17:20:00,6.01,1.0,0.0,0
2014-02-15 17:25:00,6.074,1.0,0.0,0
2014-02-15 17:30:00,6.252000000000001,1.0,0.0,0
2014-02-15 17:35:00,5.834,1.0,0.0,0
2014-02-15 17:40:00,6.228,1.0,0.0,0
2014-02-15 17:45:00,5.648,1.0,0.0,0
2014-02-15 17:50:00,6.252000000000001,1.0,0.0,0
2014-02-15 17:55:00,6.042000000000001,1.0,0.0,0
2014-02-15 18:00:00,7.5,1.0,0.0,0
2014-02-15 18:05:00,5.822,1.0,0.0,0
2014-02-15 18:10:00,6.44,1.0,0.0,0
2014-02-15 18:15:00,6.042000000000001,1.0,0.0,0
2014-02-15 18:20:00,6.218,1.0,0.0,0
2014-02-15 18:25:00,6.244,1.0,0.0,0
2014-02-15 18:30:00,6.247999999999999,1.0,0.0,0
2014-02-15 18:35:00,6.042000000000001,1.0,0.0,0
2014-02-15 18:40:00,6.256,1.0,0.0,0
2014-02-15 18:45:00,6.86,1.0,0.0,0
2014-02-15 18:50:00,6.422000000000001,1.0,0.0,0
2014-02-15 18:55:00,6.0520000000000005,1.0,0.0,0
2014-02-15 19:00:00,6.274,1.0,0.0,0
2014-02-15 19:05:00,5.83,1.0,0.0,0
2014-02-15 19:10:00,6.46,1.0,0.0,0
2014-02-15 19:15:00,6.226,1.0,0.0,0
2014-02-15 19:20:00,6.926,1.0,0.0,0
2014-02-15 19:25:00,5.617999999999999,1.0,0.0,0
2014-02-15 19:30:00,6.266,1.0,0.0,0
2014-02-15 19:35:00,5.81,1.0,0.0,0
2014-02-15 19:40:00,6.077999999999999,1.0,0.0,0
2014-02-15 19:45:00,5.834,1.0,0.0,0
2014-02-15 19:50:00,5.814,1.0,0.0,0
2014-02-15 19:55:00,6.044,1.0,0.0,0
2014-02-15 20:00:00,5.843999999999999,1.0,0.0,0
2014-02-15 20:05:00,5.832000000000001,1.0,0.0,0
2014-02-15 20:10:00,6.252000000000001,1.0,0.0,0
2014-02-15 20:15:00,7.08,1.0,0.0,0
2014-02-15 20:20:00,5.832000000000001,1.0,0.0,0
2014-02-15 20:25:00,5.814,1.0,0.0,0
2014-02-15 20:30:00,5.846,1.0,0.0,0
2014-02-15 20:35:00,5.834,1.0,0.0,0
2014-02-15 20:40:00,6.642,1.0,0.0,0
2014-02-15 20:45:00,5.86,1.0,0.0,0
2014-02-15 20:50:00,6.03,1.0,0.0,0
2014-02-15 20:55:00,6.276,1.0,0.0,0
2014-02-15 21:00:00,6.028,1.0,0.0,0
2014-02-15 21:05:00,6.046,1.0,0.0,0
2014-02-15 21:10:00,6.276,1.0,0.0,0
2014-02-15 21:15:00,6.904,1.0,0.0,0
2014-02-15 21:20:00,6.648,1.0,0.0,0
2014-02-15 21:25:00,5.654,1.0,0.0,0
2014-02-15 21:30:00,6.44,1.0,0.0,0
2014-02-15 21:35:00,5.8660000000000005,1.0,0.0,0
2014-02-15 21:40:00,6.246,1.0,0.0,0
2014-02-15 21:45:00,5.837999999999999,1.0,0.0,0
2014-02-15 21:50:00,5.997999999999999,1.0,0.0,0
2014-02-15 21:55:00,5.862,1.0,0.0,0
2014-02-15 22:00:00,6.672000000000001,1.0,0.0,0
2014-02-15 22:05:00,7.63667,1.0,0.0,0
2014-02-15 22:10:00,6.034,1.0,0.0,0
2014-02-15 22:15:00,5.648,1.0,0.0,0
2014-02-15 22:20:00,6.0120000000000005,1.0,0.0,0
2014-02-15 22:25:00,5.832000000000001,1.0,0.0,0
2014-02-15 22:30:00,6.024,1.0,0.0,0
2014-02-15 22:35:00,5.862,1.0,0.0,0
2014-02-15 22:40:00,6.044,1.0,0.0,0
2014-02-15 22:45:00,6.042000000000001,1.0,0.0,0
2014-02-15 22:50:00,6.266,1.0,0.0,0
2014-02-15 22:55:00,6.022,1.0,0.0,0
2014-02-15 23:00:00,6.086,1.0,0.0,0
2014-02-15 23:05:00,6.034,1.0,0.0,0
2014-02-15 23:10:00,6.247999999999999,1.0,0.0,0
2014-02-15 23:15:00,7.502000000000001,1.0,0.0,0
2014-02-15 23:20:00,6.252000000000001,1.0,0.0,0
2014-02-15 23:25:00,6.026,1.0,0.0,0
2014-02-15 23:30:00,6.07,1.0,0.0,0
2014-02-15 23:35:00,5.834,1.0,0.0,0
2014-02-15 23:40:00,6.05,1.0,0.0,0
2014-02-15 23:45:00,6.042000000000001,1.0,0.0,0
2014-02-15 23:50:00,6.024,1.0,0.0,0
2014-02-15 23:55:00,5.756,1.0,0.0,0
2014-02-16 00:00:00,7.43,1.0,0.0,0
2014-02-16 00:05:00,6.686,1.0,0.0,0
2014-02-16 00:10:00,6.228,1.0,0.0,0
2014-02-16 00:15:00,6.28,1.0,0.0,0
2014-02-16 00:20:00,6.044,1.0,0.0,0
2014-02-16 00:25:00,6.246,1.0,0.0,0
2014-02-16 00:30:00,6.247999999999999,1.0,0.0,0
2014-02-16 00:35:00,6.042000000000001,1.0,0.0,0
2014-02-16 00:40:00,6.472,1.0,0.0,0
2014-02-16 00:45:00,6.04,1.0,0.0,0
2014-02-16 00:50:00,6.028,1.0,0.0,0
2014-02-16 00:55:00,6.252000000000001,1.0,0.0,0
2014-02-16 01:00:00,6.224,1.0,0.0,0
2014-02-16 01:05:00,5.837999999999999,1.0,0.0,0
2014-02-16 01:10:00,6.63,1.0,0.0,0
2014-02-16 01:15:00,6.042000000000001,1.0,0.0,0
2014-02-16 01:20:00,6.228,1.0,0.0,0
2014-02-16 01:25:00,6.05,1.0,0.0,0
2014-02-16 01:30:00,6.506,1.0,0.0,0
2014-02-16 01:35:00,7.268,1.0,0.0,0
2014-02-16 01:40:00,6.072,1.0,0.0,0
2014-02-16 01:45:00,5.834,1.0,0.0,0
2014-02-16 01:50:00,6.0520000000000005,1.0,0.0,0
2014-02-16 01:55:00,6.046,1.0,0.0,0
2014-02-16 02:00:00,6.028,1.0,0.0,0
2014-02-16 02:05:00,5.852,1.0,0.0,0
2014-02-16 02:10:00,6.016,1.0,0.0,0
2014-02-16 02:15:00,6.874,1.0,0.0,0
2014-02-16 02:20:00,6.864,1.0,0.0,0
2014-02-16 02:25:00,6.047999999999999,1.0,0.0,0
2014-02-16 02:30:00,5.837999999999999,1.0,0.0,0
2014-02-16 02:35:00,5.8660000000000005,1.0,0.0,0
2014-02-16 02:40:00,6.044,1.0,0.0,0
2014-02-16 02:45:00,5.624,1.0,0.0,0
2014-02-16 02:50:00,6.044,1.0,0.0,0
2014-02-16 02:55:00,6.042000000000001,1.0,0.0,0
2014-02-16 03:00:00,6.252000000000001,1.0,0.0,0
2014-02-16 03:05:00,7.058,1.0,0.0,0
2014-02-16 03:10:00,6.917999999999999,1.0,0.0,0
2014-02-16 03:15:00,6.032,1.0,0.0,0
2014-02-16 03:20:00,5.816,1.0,0.0,0
2014-02-16 03:25:00,6.066,1.0,0.0,0
2014-02-16 03:30:00,5.843999999999999,1.0,0.0,0
2014-02-16 03:35:00,5.816,1.0,0.0,0
2014-02-16 03:40:00,6.682,1.0,0.0,0
2014-02-16 03:45:00,5.19,1.0,0.0,0
2014-02-16 03:50:00,5.86,1.0,0.0,0
2014-02-16 03:55:00,6.046,1.0,0.0,0
2014-02-16 04:00:00,6.0520000000000005,1.0,0.0,0
2014-02-16 04:05:00,5.632000000000001,1.0,0.0,0
2014-02-16 04:10:00,6.018,1.0,0.0,0
2014-02-16 04:15:00,5.63,0.0,6.00970983505249,0
2014-02-16 04:20:00,6.066,0.0,5.986876964569092,0
2014-02-16 04:25:00,6.25,0.0,6.012540817260742,0
2014-02-16 04:30:00,6.024,0.0,6.0236735343933105,0
2014-02-16 04:35:00,6.042000000000001,0.0,6.010172367095947,0
2014-02-16 04:40:00,6.228,0.0,6.01099967956543,0
2014-02-16 04:45:00,5.6579999999999995,0.0,6.02209997177124,0
2014-02-16 04:50:00,6.24,0.0,5.98830509185791,0
2014-02-16 04:55:00,5.856,0.0,6.022663593292236,0
2014-02-16 05:00:00,6.228,0.0,6.000228404998779,0
2014-02-16 05:05:00,5.626,0.0,6.022132396697998,0
2014-02-16 05:10:00,6.016,0.0,5.986496925354004,0
2014-02-16 05:15:00,5.834,0.0,6.009365081787109,0
2014-02-16 05:20:00,6.252000000000001,0.0,5.998838901519775,0
2014-02-16 05:25:00,5.612,0.0,6.023586273193359,0
2014-02-16 05:30:00,5.877999999999999,0.0,5.985640525817871,0
2014-02-16 05:35:00,5.834,0.0,6.001038074493408,0
2014-02-16 05:40:00,6.0520000000000005,0.0,5.998632907867432,0
2014-02-16 05:45:00,5.83,0.0,6.011572360992432,0
2014-02-16 05:50:00,5.843999999999999,0.0,5.998400688171387,0
2014-02-16 05:55:00,6.042000000000001,0.0,5.9990153312683105,0
2014-02-16 06:00:00,6.044,0.0,6.01078462600708,0
2014-02-16 06:05:00,5.827999999999999,0.0,6.010989665985107,0
2014-02-16 06:10:00,6.044,0.0,5.998054504394531,0
2014-02-16 06:15:00,5.626,0.0,6.0107645988464355,0
2014-02-16 06:20:00,6.046,0.0,5.986020088195801,0
2014-02-16 06:25:00,5.832000000000001,0.0,6.0107831954956055,0
2014-02-16 06:30:00,6.04,0.0,5.998304843902588,0
2014-02-16 06:35:00,5.816,0.0,6.010502338409424,0
2014-02-16 06:40:00,6.058,0.0,5.997232913970947,0
2014-02-16 06:45:00,5.834,0.0,6.011485576629639,0
2014-02-16 06:50:00,6.024,0.0,5.998281002044678,0
2014-02-16 06:55:00,6.042000000000001,0.0,6.009449005126953,0
2014-02-16 07:00:00,6.256,0.0,6.010641574859619,0
2014-02-16 07:05:00,5.626,0.0,6.023388385772705,0
